case,time_s,current_A,current_density_A_cm2,temperature_experiment_C,temperature_model_C,voltage_experiment_V,voltage_model_V,temperature_min_C,temperature_max_C,ice_fraction_average,ice_fraction_max,ice_fraction_ccl_average,liquid_fraction_max,gas_porosity_min,gas_porosity_ccl_average,d_h2_effective_average_m2_s,d_o2_effective_average_m2_s,d_o2_effective_ccl_average_m2_s,d_water_cathode_average_m2_s,d_liquid_capillary_cathode_average_m2_s,lambda_pem_average,lambda_pem_min,lambda_pem_max,membrane_water_average_kg_m3,anode_pem_water_flux_kg_m2_s,pem_cathode_water_flux_kg_m2_s,active_area_factor,reversible_voltage_V,activation_loss_V,ohmic_loss_V,concentration_loss_V,limiting_current_A_m2,exchange_current_density_A_m2,hydration_activity_factor,effective_exchange_current_density_A_m2,transport_limited,electrochemical_heat_average_W_m3,phase_change_heat_average_W_m3,current_residual_max_A_m2,water_balance_residual_kg_m2_s,temperature_error_C,voltage_error_V
-25C,21.4,61.9,0.2042904290429043,-21.68898623797968,-21.56900039026459,0.607,0.590350958593237,-21.621788372266423,-21.530997786428202,0.0011216963384811968,0.009328827793751807,0.009032761667366307,0.0006152732479841494,0.3916,0.41107319285122124,5.761838602039499e-05,1.1139407990539783e-05,4.306776796846542e-06,1.2557150825699391e-05,2.3940407985920273e-08,4.127059168423325,3.286033568967095,5.213546173046485,159.71718981798267,-1.2540543491059517e-08,-3.478458556383724e-05,0.9268500917587358,1.260083263960219,0.634597574186619,0.03509056596524377,4.41652151193202e-05,251712.10412318897,0.09445015668941317,3.5816056148411772,0.31353782563907834,False,5563109.408221493,197465.47815182188,2.2737367544323206e-13,-1.020505294851981e-17,0.11998584771508902,-0.016649041406762932
-25C,21.6,61.9,0.2042904290429043,-21.64098507389527,-21.51781122297956,0.609,0.5917076424104286,-21.56709648030011,-21.4787310089591,0.0011401587856504141,0.009490540454013414,0.009189013800535988,0.0006824313574087923,0.3916,0.41085221158338325,5.7639274507273014e-05,1.1142580375764442e-05,4.30468883664638e-06,1.2560726969043553e-05,2.3995825842795042e-08,4.142028112302338,3.2980815211347476,5.231911855861195,160.2964879461005,-1.2587163873986395e-08,-3.4727554165627376e-05,0.9256194920246097,1.2600364149498877,0.6333724574081666,0.03491213552458503,4.417960670746955e-05,251681.43291404453,0.09497901791429154,3.633851284080764,0.31946796548874784,False,5554625.860039991,176052.35448431654,2.2737367544323206e-13,3.2593827810345477e-18,0.12317385091570898,-0.017292357589571372
-25C,21.8,62.0,0.20462046204620463,-21.593186240135555,-21.467034702034397,0.611,0.5928827224155777,-21.517174325029373,-21.408275926388512,0.0011586256043905003,0.009656850605560936,0.0093495248995597,0.0006185920800042738,0.3916,0.41075382809298233,5.7659862604455555e-05,1.1146106879036438e-05,4.3047178369265655e-06,1.2564702300004712e-05,2.405250743534804e-08,4.156978571778562,3.3107787751761912,5.249426953085027,160.8750707278303,-1.2636334540099642e-08,-3.466897559877658e-05,0.9243565705491295,1.2599932032245424,0.632273579392336,0.034792648571948644,4.425284468008107e-05,251723.09906038587,0.09550632710388045,3.686600897126806,0.32546013538052687,False,5556239.584588176,122317.21485436843,2.2737367544323206e-13,-8.843023969334896e-18,0.12615153810115842,-0.018117277584422276
-25C,22.0,61.9,0.2042904290429043,-21.545646741446735,-21.41345398076325,0.612,0.5944015243017328,-21.468260247504446,-21.377201006443215,0.0011830938730055455,0.009834002928619866,0.009521205898740422,0.0006587981849712958,0.3916,0.4105406268622282,5.768031829582159e-05,1.1148501582054037e-05,4.303095906589726e-06,1.2567401783406372e-05,2.4110256045492185e-08,4.171903782448788,3.323858590032662,5.266293376681494,161.45267638076805,-1.2686965483402735e-08,-3.46179401006207e-05,0.9230071147533359,1.2599459531156707,0.6309382752447019,0.03456195938621262,4.4194183023388414e-05,251702.6786838825,0.09606569982222873,3.7398321922957054,0.33160839393381375,False,5537780.610962385,243015.0512931733,2.2737367544323206e-13,-6.057979638762756e-18,0.13219276068348407,-0.017598475698267224
-25C,22.2,62.1,0.20495049504950497,-21.498308932752384,-21.363910125365834,0.614,0.5953802340356137,-21.41393250537854,-21.303766429699465,0.0012041414982209737,0.010006557853446237,0.009688101436638478,0.0006417723266376217,0.3916,0.41039151965150467,5.7700801281482646e-05,1.1151893435795077e-05,4.3022814713050925e-06,1.257122532762354e-05,2.4165221089467335e-08,4.186806992201377,3.3356858591363774,5.2848463904199035,162.02943059819324,-1.273274891421454e-08,-3.4557507966795784e-05,0.9216966312875102,1.2599023250227974,0.6299765817573477,0.03450116497976821,4.4344250067834754e-05,251714.19069846274,0.09658562962184461,3.7935581386962913,0.3377125963616354,False,5549533.485306957,126466.09913748875,4.547473508864641e-13,-8.687169907040104e-18,0.13439880738654963,-0.018619765964386303
-25C,22.4,61.8,0.20396039603960395,-21.451284187809865,-21.310300535067483,0.616,0.5972266455974531,-21.365342029946788,-21.280679036149763,0.0012309917542719948,0.01018989596961536,0.009866010448805173,0.0006817892492399302,0.3916,0.4101726717397541,5.7721277428401166e-05,1.1154208159264545e-05,4.300431726618673e-06,1.257383465226185e-05,2.422342561226839e-08,4.201684156340128,3.349423768117878,5.300696372995016,162.60517685036297,-1.278592982765917e-08,-3.451087366273616e-05,0.92030112361399,1.2598548675734111,0.6284214002155204,0.034162678077018345,4.414368341928855e-05,251685.0305169162,0.0971511645003538,3.8477654738605147,0.3440222692816206,False,5511196.907779404,267211.2484357866,2.2737367544323206e-13,5.312590645178972e-18,0.14098365274238134,-0.018773354402546905
-25C,22.6,61.9,0.2042904290429043,-21.404627680535885,-21.260981567994605,0.618,0.5983627061752528,-21.308539757551813,-21.230292654881083,0.0012527494187009123,0.010361172154369649,0.010031820229176848,0.0007237688737536346,0.3916,0.4099677573407294,5.774183204614406e-05,1.115713377406845e-05,4.298520981913178e-06,1.2577132618040798e-05,2.4276484921406338e-08,4.2165350369728705,3.3612656448625153,5.319034202641759,163.17990593085005,-1.2831751235568563e-08,-3.445341135494842e-05,0.9190018903116842,1.2598097517248337,0.6273541454520151,0.034048670669675166,4.422942789059288e-05,251654.63244374513,0.09767414661637482,3.9024543795737965,0.3502949407622621,False,5513010.744281688,259064.31294840405,2.2737367544323206e-13,-1.736078728692414e-17,0.1436461125412798,-0.019637293824747215
-25C,22.8,61.8,0.20396039603960395,-21.358229171658213,-21.211345218363192,0.62,0.5998380317255364,-21.261332930736472,-21.155994169773976,0.0012748537819370907,0.010537974756155465,0.010202910212886489,0.0006575934471947651,0.3916,0.4098611192784591,5.7762087774975e-05,1.1160617304682938e-05,4.2984027101123395e-06,1.2581059507097128e-05,2.4332935310371278e-08,4.231367327889383,3.3747794633975197,5.335115573338024,163.75391558931912,-1.288408162232303e-08,-3.440101738077101e-05,0.9176626600466566,1.2597675072881012,0.6260590288846599,0.033826287195985516,4.415948191928625e-05,251693.81100154557,0.09820312844016128,3.9576546514872684,0.3566533259355512,False,5494893.897406089,133069.04152921322,2.2737367544323206e-13,2.4706257005513432e-17,0.14688395329502058,-0.020161968274463593
-25C,23.0,61.9,0.2042904290429043,-21.312088706372425,-21.162896182069346,0.621,0.6009622261880887,-21.20960223009243,-21.102496252797124,0.001292396437812893,0.010703400749014677,0.010362653445287265,0.000615300877669164,0.3916,0.40974355390120026,5.778209474083936e-05,1.1164122048298016e-05,4.298071144253956e-06,1.258501030899049e-05,2.4387310825305267e-08,4.246177032116153,3.3871899374187904,5.352606438463407,164.3270511428951,-1.2932119283609963e-08,-3.43430058926648e-05,0.9164135156449464,1.2597247947210806,0.625002089367647,0.03371624270741528,4.423645792966234e-05,251712.382139557,0.09872201706301047,4.013353075730946,0.363088818221283,False,5496755.55423798,93944.00367900112,2.2737367544323206e-13,3.211948935988307e-18,0.1491925243030785,-0.020037773811911297
-25C,23.2,61.8,0.20396039603960395,-21.266206060636467,-21.11121405710631,0.623,0.6024349709439452,-21.16156559989068,-21.07518024176494,0.0013147958759909342,0.010873307942308298,0.010527066735632749,0.0006319048376668924,0.3916,0.40956178133336935,5.7801958840740304e-05,1.1166740174277846e-05,4.296800811059946e-06,1.2587961651004118e-05,2.4444434138551932e-08,4.260961732240443,3.4001981018826664,5.369231861457436,164.89921903770514,-1.298247293717086e-08,-3.429107436842933e-05,0.9151291165922213,1.259679162158771,0.6237014572714942,0.03349855819298218,4.417575034952345e-05,251701.0880348972,0.09927833292086258,4.0695418253826,0.3697280206213857,False,5478681.079791229,215373.14893312778,2.2737367544323206e-13,1.2874900798265365e-18,0.15499200353015752,-0.02056502905605484
-25C,23.4,62.1,0.20495049504950497,-21.22047182966283,-21.06174270293957,0.625,0.6032061343040127,-21.10990621850152,-21.006971754938974,0.0013352316372746064,0.011042485205479275,0.010690659998821876,0.0006292246425299748,0.3916,0.4094012362503788,5.7821810048904094e-05,1.117004859669843e-05,4.295795483141926e-06,1.2591691145369138e-05,2.4500662472154476e-08,4.27572404568088,3.4114264507914003,5.388282292513354,165.4705205678501,-1.3025937727297635e-08,-3.4228638771281093e-05,0.9138524044767632,1.2596356305387946,0.6228845888238821,0.03350050944208982,4.439796880997645e-05,251711.35964465825,0.09981357261923313,4.126232104393344,0.37637373876337404,False,5500438.837794973,170584.29911404575,4.547473508864641e-13,-9.337691210531407e-18,0.15872912672326223,-0.02179386569598729
-25C,23.6,61.9,0.2042904290429043,-21.17494042273778,-21.012758585224077,0.626,0.6048270912107842,-21.05746783185765,-20.98412049502312,0.0013528868762844334,0.011202671394581143,0.010845403327914222,0.0006839245165075049,0.3916,0.4091936774449268,5.7841945058552015e-05,1.1172510889502528e-05,4.293797677817033e-06,1.259446682089376e-05,2.4551753844036652e-08,4.290453013489629,3.4234494161906444,5.406203132552574,166.04053162204863,-1.3072467037480271e-08,-3.4172165489161956e-05,0.9126459352044642,1.2595905134212877,0.6214860811017294,0.033233069059198046,4.4272049576061185e-05,251660.0898977098,0.10034617530779862,4.183382563414238,0.38311638820022276,False,5472587.971327687,228208.86382507507,2.2737367544323206e-13,-5.800481622797449e-18,0.1621818375137032,-0.02117290878921585
-25C,23.8,61.7,0.20363036303630364,-21.129882648592105,-20.96472157329785,0.628,0.6064390588665216,-21.010470178260306,-20.904291056091637,0.0013710459652005607,0.011369218941115398,0.011006238999486285,0.0006193792136564471,0.3916,0.4090959075075732,5.786164073263485e-05,1.1176210330456796e-05,4.293764988650897e-06,1.2598637099787662e-05,2.4607416803513983e-08,4.30516407848905,3.437498746227915,5.421235931435076,166.60984983752624,-1.3126867699361843e-08,-3.4122960791022035e-05,0.9113931751018538,1.2595497339893014,0.6200999218432468,0.03296662507171804,4.412820781498954e-05,251709.06476619153,0.10087103758259787,4.241054104178823,0.38989357006943254,False,5444858.63413974,102181.41760239103,2.2737367544323206e-13,3.9979955110402976e-18,0.16516107529425383,-0.021560941133478395
-25C,24.0,62.1,0.20495049504950497,-21.084971661439756,-20.913738437281353,0.629,0.6070237944818044,-20.96415644702168,-20.87841946239618,0.0013958955422415976,0.011545852844358816,0.011177406333013257,0.0006568118929833085,0.3916,0.4088863358234535,5.788102836218904e-05,1.1178361045119693e-05,4.292103619104856e-06,1.2601061541771293e-05,2.46630481151664e-08,4.319853929410999,3.4485707645651575,5.44029670932862,167.17834706820565,-1.3169723053513976e-08,-3.406247704783379e-05,0.9100612800278778,1.2595049630793547,0.6194112757365025,0.03302546576502733,4.442709602048998e-05,251694.0899914104,0.10143087268530411,4.299235436906237,0.3968551567434861,False,5476489.301726126,240309.55015551337,4.547473508864641e-13,-7.684282897491013e-18,0.17123322415840292,-0.02197620551819557
-25C,24.2,62.8,0.20726072607260726,-21.03972045804669,-20.86609182394733,0.628,0.6070849130405422,-20.911971681120377,-20.807301666174993,0.0014164595549377062,0.011718185896879453,0.011344023198977041,0.0006408966266358529,0.3916,0.4087366337745835,5.790074651795062e-05,1.118175723734343e-05,4.291209049848219e-06,1.2604889976641682e-05,2.4717334936109327e-08,4.334517713751882,3.45696118981152,5.463199004089867,167.7458355221978,-1.3202210636567176e-08,-3.398421694965961e-05,0.9087661391631925,1.2594626929831227,0.6190868161213028,0.03324602522120105,4.493860007670712e-05,251693.2405956676,0.10195667235551664,4.357908521452148,0.40378101826629453,False,5537833.324853088,124219.05588543188,4.547473508864641e-13,5.027987574901527e-18,0.17362863409936224,-0.020915086959457763
-25C,24.4,64.2,0.2118811881188119,-20.9935880236675,-20.81666249378202,0.625,0.6059890192824926,-20.862354603100783,-20.75760865083501,0.0014353241076812049,0.011886914628673018,0.011506837563885314,0.0006275631562650711,0.3916,0.40858795395692993,5.792071398444286e-05,1.1185069278250043e-05,4.29032438125414e-06,1.2608623550027322e-05,2.4773532147254733e-08,4.349147780356047,3.4603734873343157,5.493229828867719,168.312019099779,-1.3215440497293708e-08,-3.387733079726367e-05,0.9075018369767671,1.25941851696459,0.6195415277145297,0.0338420136255341,4.5956342033578765e-05,251678.636869392,0.1025048142211645,4.4170431370511,0.4108879606741795,False,5668395.623609226,143373.03142726855,4.547473508864641e-13,-1.8966761754918293e-17,0.17692552988548016,-0.019010980717507397
-25C,24.6,65.7,0.21683168316831683,-20.946137632283794,-20.76493608757505,0.622,0.6047675417886084,-20.809472980919253,-20.73694594540771,0.0014534542280194703,0.012050191119951996,0.011664251851072104,0.0007030785310681796,0.3916,0.4083577334831519,5.794169641333382e-05,1.1187645959147593e-05,4.288022576392049e-06,1.2611528172130012e-05,2.4828440213179337e-08,4.3637183852360275,3.460831070533212,5.528814831913397,168.87590150863423,-1.3217250205520961e-08,-3.3751253620706375e-05,0.906280668228946,1.2593695573461015,0.6200639769642837,0.03449097395278519,4.706464042416185e-05,251570.8089951962,0.10308135327768106,4.476533540003364,0.41820061812882214,False,5808941.7532145595,229036.26900681356,4.547473508864641e-13,8.72782748850831e-18,0.18120154470874184,-0.017232458211391632
-25C,24.8,67.5,0.22277227722772278,-20.89714987229651,-20.712596032106177,0.62,0.6030939457998316,-20.761121624353734,-20.652109907659366,0.0014730538327977786,0.012227503025804227,0.011835119508243775,0.0006596609046200085,0.3916,0.40822973648327643,5.7962766497778814e-05,1.1191434929486216e-05,4.287661606442484e-06,1.2615799375057188e-05,2.488935657064808e-08,4.37824811661973,3.4577214977232,5.567680582033475,169.43820211318356,-1.3205265828855258e-08,-3.360850035935187e-05,0.9049564652510785,1.2593244478942953,0.6208829384506266,0.03529919785694982,4.836578688737817e-05,251591.91632715712,0.10366779023882274,4.536453454445575,0.4255866414545611,False,5979502.865287676,137740.72188725468,4.547473508864641e-13,-1.299009727909195e-17,0.1845538401903326,-0.01690605420016844
-25C,25.0,70.0,0.23102310231023102,-20.84607449451768,-20.655996260755842,0.618,0.6003753342260476,-20.70965524306135,-20.618570695757825,0.0014985225680732351,0.012417413353770166,0.012018495602568518,0.0007065382222892002,0.3916,0.40799986453815607,5.7984582044557556e-05,1.1194095312991254e-05,4.285769062133781e-06,1.2618798352826502e-05,2.4952006421353472e-08,4.392716374588333,3.4491161302594957,5.615420345949974,169.99812369656848,-1.317202277263384e-08,-3.343470106671835e-05,0.9035368555301377,1.259273247055709,0.6223717472613445,0.03647597488166411,5.0190686652955075e-05,251521.86580866287,0.10430543371801589,4.596715583223548,0.4332119606132948,False,6220190.362892519,249135.54906175722,4.547473508864641e-13,3.333921680392926e-18,0.19007823376183808,-0.017624665773952386
-25C,25.2,71.4,0.23564356435643566,-20.793127964504222,-20.59946012318852,0.615,0.5994324338977822,-20.651625835963586,-20.537155351199118,0.0015206123457939037,0.012606267604295781,0.012200477104276458,0.0007027549246111467,0.3916,0.4078230669706164,5.8007673417427137e-05,1.1198015688434698e-05,4.284669812894833e-06,1.2623217685144568e-05,2.5016917622644074e-08,4.407109797908015,3.4432511686010865,5.659881283640675,170.55514917904014,-1.3149403104814933e-08,-3.327177618412217e-05,0.9021296265325869,1.259221566037582,0.6226673359512,0.03707057288183386,5.122330676590384e-05,251460.27100980308,0.10494598776905704,4.657259780568087,0.4409255329863067,False,6351395.161707926,161957.5806302633,4.547473508864641e-13,2.6955976513420854e-17,0.19366784131570114,-0.015567566102217767
-25C,25.4,72.1,0.2379537953795379,-20.739304365166774,-20.53944007142556,0.613,0.5995966471833187,-20.59553234034496,-20.500268869947348,0.0015463096204055675,0.012800824722350444,0.012388143321341817,0.000723976692528516,0.3916,0.4076142697131504,5.803120051958187e-05,1.1201217412763023e-05,4.283088916052231e-06,1.2626826901660137e-05,2.5084343643364926e-08,4.421433065213876,3.4415092715418547,5.698416880378517,171.109459623777,-1.3142732523396102e-08,-3.313372651376164e-05,0.9006800772983307,1.2591674201329515,0.6222267740732611,0.037292247750303854,5.17511260677593e-05,251407.35751690433,0.10563000311495176,4.718100636490884,0.44887461858942074,False,6412467.68495867,250000.6950200694,4.547473508864641e-13,2.710505431213761e-20,0.19986429374121428,-0.013403352816681258
-25C,25.6,73.8,0.24356435643564356,-20.68444133260952,-20.481086007860057,0.612,0.5982466001382276,-20.533053400950195,-20.437029476782072,0.0015676579147703255,0.012988248510464616,0.012568583443417861,0.0007899025095623061,0.3916,0.40737246189028054,5.805542011657213e-05,1.1205000876613949e-05,4.280796067600884e-06,1.2631091897273906e-05,2.51496254077574e-08,4.435679527999753,3.436707354962939,5.743277447813291,171.6607977335904,-1.3124216175645419e-08,-3.2971432467265476e-05,0.8992879236321503,1.2591126179200538,0.6227820325841592,0.03803097800738879,5.300719027819647e-05,251324.001483693,0.10629899165991422,4.7792046382687,0.45686041824976736,False,6573728.171786755,196921.4412062885,4.547473508864641e-13,4.11861300272931e-17,0.20335532474946305,-0.013753399861772375
-25C,25.8,75.4,0.24884488448844885,-20.628044964751677,-20.419054535647376,0.61,0.5970903843166783,-20.47819770609823,-20.376667528012547,0.001593379273434061,0.01319029166491224,0.012763096405481617,0.0007519382685391231,0.3916,0.40721386603172705,5.807967680825761e-05,1.120865274010812e-05,4.280207645404212e-06,1.2635208543394608e-05,2.5220800534418045e-08,4.4498734591546185,3.4309912436529406,5.785950422024382,172.2101028692837,-1.3102156878612096e-08,-3.2814905766056784e-05,0.8977889175754398,1.2590591040300763,0.6231983974879791,0.03871614867071543,5.4173554703380435e-05,251332.6639758845,0.10701444347634856,4.84067166007266,0.4650742165173685,False,6725054.83099042,244796.2784109815,4.547473508864641e-13,-1.1628068299907035e-17,0.20899042910430055,-0.012909615683321718
-25C,26.0,77.0,0.25412541254125415,-20.570174815109123,-20.356133786803724,0.609,0.595963603024981,-20.41619692997105,-20.293828125066113,0.0016189302057848195,0.013395016055125107,0.012960182425569004,0.0007619026818154179,0.3916,0.4070072156185501,5.8104623122724356e-05,1.1212584553249427e-05,4.278876174494774e-06,1.2639640769117539e-05,2.5293316604229327e-08,4.463999989519147,3.4250468625734913,5.830351296260127,172.75679959439094,-1.3079224235982383e-08,-3.265332070699291e-05,0.8962719066370151,1.2590024583719512,0.6235866452562991,0.03939685801178491,5.535207888623886e-05,251290.57407956582,0.10774470916060709,4.902433606695063,0.47342093384039086,False,6876526.295768614,256261.07261952985,4.547473508864641e-13,1.3823577699190182e-17,0.21404102830539884,-0.013036396975019016
-25C,26.2,78.7,0.2597359735973597,-20.51077977170034,-20.294889966971624,0.607,0.5947169368744016,-20.35130476869537,-20.226726598622832,0.001638545978292946,0.013592775367462525,0.013149953713326234,0.0007361689060298125,0.3916,0.4068446343574828,5.8130281711949836e-05,1.1216975761772443e-05,4.278102349029985e-06,1.26445908587253e-05,2.5362684010110717e-08,4.478056941016616,3.41836314512393,5.8761929363230445,173.300803617343,-1.3053432168332783e-08,-3.2483958606582805e-05,0.8948129482979426,1.2589471271945456,0.6240481670210278,0.04012542175702928,5.6601542086864765e-05,251258.2163475761,0.10845994524178583,4.964476136296553,0.481809177465446,False,7038257.064896853,128836.18871477216,4.547473508864641e-13,-2.066760391300493e-18,0.21588980472871455,-0.012283063125598348
-25C,26.4,80.0,0.264026402640264,-20.450032031776924,-20.227425197371588,0.606,0.5940845015436742,-20.29217734613502,-20.18369782733822,0.0016695843283534237,0.013809660943245977,0.013358972124690985,0.0008072319321282208,0.3916,0.40656407121364796,5.815644223626894e-05,1.1219623129844924e-05,4.275641629657757e-06,1.264757516455246e-05,2.543589162348785e-08,4.492040965593924,3.4132917550204476,5.919835789605972,173.8419853684848,-1.303388169575161e-08,-3.232824921337434e-05,0.8932079633285485,1.2588862604900208,0.6241000619814409,0.04064412052344371,5.757644146205265e-05,251173.03646935595,0.10925292454272101,5.026779252526366,0.49054118004161856,False,7159629.081747171,295009.8775600748,4.547473508864641e-13,-9.920449878242366e-18,0.22260683440533668,-0.01191549845632578
-25C,26.6,82.0,0.2706270627062706,-20.38777017795298,-20.162214286946465,0.605,0.5924753736914126,-20.22095902173743,-20.113723200993746,0.0016945031094548224,0.014020754941834877,0.013561977249356576,0.0008861398553747692,0.3916,0.4062881750347569,5.8183758354881254e-05,1.1224009617584598e-05,4.273014524642505e-06,1.265251993254991e-05,2.5509885515907897e-08,4.505938486076522,3.4056740901595113,5.970038063659591,174.3798194111614,-1.3004485146460125e-08,-3.214594840960968e-05,0.8916511365248097,1.258824669929413,0.6247727823092647,0.0415174499398824,5.906398885336059e-05,251066.90034182006,0.11002451568327522,5.089276132323773,0.4992757219325112,False,7351949.271422513,162822.95734670403,4.547473508864641e-13,1.2576745200831851e-17,0.22555589100651474,-0.012524626308587417
-25C,26.8,84.2,0.2778877887788779,-20.32349729324134,-20.09097325881882,0.604,0.5906435597941598,-20.16155451681496,-20.045698575175948,0.001729242571994218,0.014256622037747897,0.013789227429849227,0.0008781484491011747,0.3916,0.40606604535296315,5.821110972075982e-05,1.1227235554413822e-05,4.271762515638358e-06,1.26561564431574e-05,2.559007146352732e-08,4.519776963167064,3.3952235478616197,6.019958648928908,174.91536847456535,-1.2964111441572166e-08,-3.196320079433144e-05,0.8899106696491725,1.258763213732925,0.625565056461342,0.04249391956859203,6.067790883118526e-05,251053.13908589262,0.1108732267955731,5.152084747510709,0.5083421239849542,False,7564777.918734474,329989.46937425627,4.547473508864641e-13,1.4907779871675686e-18,0.2325240344225179,-0.013356440205840148
-25C,27.0,86.0,0.2838283828382838,-20.25733151630505,-20.0192079493103,0.603,0.5893967519647058,-20.09029281493156,-19.95894998001063,0.0017631248448102238,0.014496976683868481,0.014020790305960587,0.0008949315010821612,0.3916,0.40581845146404694,5.8239565900006064e-05,1.1231642341604946e-05,4.269965145588337e-06,1.2661124094172849e-05,2.5674289083332546e-08,4.533536754971012,3.3859665564179604,6.070104307674948,175.44787241737814,-1.292837615537237e-08,-3.1780562061162875e-05,0.888139674724983,1.258698320666936,0.6259786934419379,0.04326085982160091,6.201543869145451e-05,250991.15903586952,0.11173431455259429,5.215110865944389,0.5175250614921421,False,7737327.200501395,318114.9121387306,4.547473508864641e-13,-1.3037531124138191e-17,0.23812356699475146,-0.013603248035294224
-25C,27.2,87.4,0.28844884488448846,-20.1897284342133,-19.946346921585274,0.602,0.588720880212229,-20.01790437291868,-19.88163132379165,0.0017961148384802684,0.014738431127022694,0.014253193595073831,0.0008989927551874349,0.3916,0.40558292422095055,5.826882825714727e-05,1.123609460221512e-05,4.268375281409145e-06,1.2666143006133408e-05,2.5758801792569015e-08,4.5472179063785685,3.378930508498519,6.117241859328975,175.9773329768506,-1.290123382330245e-08,-3.1609371625101706e-05,0.886364794197001,1.2586326132177446,0.6260312727248011,0.04381739763320718,6.306264750731803e-05,250937.1238516095,0.11261488600247757,5.278348330267055,0.5268734887918457,False,7869251.073536768,296616.87691857154,4.547473508864641e-13,-8.416119363918728e-18,0.24338151262802654,-0.013279119787770965
-25C,27.4,88.0,0.29042904290429045,-20.12136771867504,-19.874201519509228,0.601,0.589131256653968,-19.943822250080842,-19.80146912986632,0.0018257150839511233,0.014974629991047162,0.014480160888371367,0.0008794205029754102,0.3916,0.405376163400263,5.829859198895485e-05,1.124080406629227e-05,4.26720830566851e-06,1.267145185654765e-05,2.5841723122852258e-08,4.560825344049982,3.3768603391111367,6.156628389926753,176.50394081473425,-1.28933039422554e-08,-3.146782415534914e-05,0.8846338895498189,1.2585677516271958,0.6254149263979498,0.043958043360346595,6.352521493134017e-05,250901.69666288383,0.11349314124604286,5.341813809128479,0.5363174599579801,False,7919625.236710624,226289.24341491223,4.547473508864641e-13,-1.4955213716721927e-17,0.24716619916581095,-0.01186874334603194
-25C,27.6,89.8,0.29636963696369634,-20.052033092838517,-19.799890503818574,0.6,0.5879625968483854,-19.867500036521733,-19.748049413782155,0.0018584000047017235,0.0152100761907386,0.014706549984343986,0.0010024326902880916,0.3916,0.4050313931307917,5.8328891154819054e-05,1.1244230481822873e-05,4.26368955748677e-06,1.26753143613276e-05,2.592246337040194e-08,4.574353908633837,3.3713424544105517,6.203664025924858,177.02749626412944,-1.2872025746659185e-08,-3.1300469813312584e-05,0.8829098016114519,1.2584983770784046,0.6257697573768318,0.044701139892488105,6.488296069933961e-05,250780.24631522776,0.1144043915236693,5.405477069752802,0.5460005285842909,False,8092219.202022726,315776.227980414,4.547473508864641e-13,-2.6834003769016235e-18,0.25214258901994313,-0.012037403151614612
-25C,27.8,91.5,0.30198019801980197,-19.981118691238922,-19.728032342249463,0.599,0.5869397842782011,-19.79726245953475,-19.651299422048595,0.0018834881026771515,0.015449136992757448,0.014935674551331383,0.0008903997308106115,0.3916,0.40491263050428805,5.835918648171157e-05,1.1249821514820895e-05,4.263964667581436e-06,1.2681616980343557e-05,2.6007128990254473e-08,4.587828326229169,3.3647280815318887,6.2478679530175,177.54895622506882,-1.2846498473403372e-08,-3.1136138220890484e-05,0.8811673519202309,1.2584364685747735,0.6260371844142322,0.04539337394459619,6.612593774402372e-05,250823.75809852526,0.11529200671686338,5.4694494786234475,0.5556498625205916,False,8254866.874419219,108275.23146038808,4.547473508864641e-13,-5.011046915956441e-17,0.25308634898945925,-0.012060215721798828
-25C,28.0,92.9,0.3066006600660066,-19.90885815897312,-19.648889968907213,0.6,0.5863514159326094,-19.725159452834617,-19.598025678646337,0.0019175419449049985,0.015691538952408178,0.015168293408144306,0.0009027739862571536,0.3916,0.4046670231181126,5.838982213767352e-05,1.1253830187725414e-05,4.262526130604935e-06,1.2686135847981376e-05,2.6097924967001204e-08,4.6012319832508695,3.359416999513836,6.291770347939352,178.06767775180865,-1.2826023872113518e-08,-3.097750338730014e-05,0.87940084001136,1.2583654099506936,0.6260153588949189,0.045931454488132205,6.71806350331329e-05,250765.4327140182,0.11627698051989889,5.533647629863334,0.5658380161330272,False,8386692.5540898135,316648.31405255647,4.547473508864641e-13,6.7898161051904715e-18,0.25996819006590854,-0.013648584067390557
-25C,28.2,92.9,0.3066006600660066,-19.836208529025814,-19.5697880588242,0.602,0.5875729030586256,-19.64724082995332,-19.502663965122764,0.001951870802051722,0.01594178584782161,0.01540883366253037,0.0009319243872281133,0.3916,0.40439703769751867,5.842110436040853e-05,1.125861762416462e-05,4.260587621937033e-06,1.2691532594512845e-05,2.619116040330905e-08,4.61456733089874,3.3615250764601483,6.3240391107722,178.58375570578124,-1.2834259816414492e-08,-3.0866576214879656e-05,0.8775768284115129,1.2582946011482279,0.6248998657696518,0.045754619965315615,6.721235463485624e-05,250725.54639953363,0.11726923695982464,5.598077797819716,0.5761136650907283,False,8375229.169972926,332219.18684739614,4.547473508864641e-13,9.283481101907132e-18,0.26642047020161286,-0.01442709694137434
