case,time_s,current_A,current_density_A_cm2,temperature_experiment_C,temperature_model_C,voltage_experiment_V,voltage_model_V,temperature_min_C,temperature_max_C,ice_fraction_average,ice_fraction_max,ice_fraction_ccl_average,liquid_fraction_max,gas_porosity_min,gas_porosity_ccl_average,d_h2_effective_average_m2_s,d_o2_effective_average_m2_s,d_o2_effective_ccl_average_m2_s,d_water_cathode_average_m2_s,d_liquid_capillary_cathode_average_m2_s,lambda_pem_average,lambda_pem_min,lambda_pem_max,membrane_water_average_kg_m3,anode_pem_water_flux_kg_m2_s,pem_cathode_water_flux_kg_m2_s,active_area_factor,reversible_voltage_V,activation_loss_V,ohmic_loss_V,concentration_loss_V,limiting_current_A_m2,exchange_current_density_A_m2,hydration_activity_factor,effective_exchange_current_density_A_m2,transport_limited,electrochemical_heat_average_W_m3,phase_change_heat_average_W_m3,current_residual_max_A_m2,water_balance_residual_kg_m2_s,temperature_error_C,voltage_error_V
-20C,27.4,88.0,0.284,-15.18511126829302,-15.22447939499068,0.611,0.6145319942208035,-15.289185281190669,-15.168495327279118,0.0010484652976543805,0.011912961761134622,0.011522354628280896,0.0007579184604726502,0.3916,0.4084473260133115,6.018526990785857e-05,1.1639924365956581e-05,4.455413544681993e-06,1.3121369285260147e-05,3.1520570406994616e-08,4.508840280179066,3.5244741486568927,5.77733162544109,174.4921188429298,-1.3467494820785715e-08,-3.275549177310935e-05,0.9073815406587386,1.2544608917286892,0.6003414775624474,0.03952533008878047,6.208985665792822e-05,255568.02879073934,0.18553634706470293,5.102398640238952,0.8590003243802331,False,7523505.161961793,224945.42784854016,4.547473508864641e-13,2.2497195079074217e-18,-0.03936812669765999,0.003531994220803525
-20C,27.6,89.8,0.287,-15.116429731463176,-15.154793718633016,0.611,0.6146005456814478,-15.219068357815559,-15.11289444160576,0.0010706855275438138,0.012111850346995193,0.011714110002967475,0.0008696752995875807,0.3916,0.40814677343179556,6.0214121445443366e-05,1.1643454604390168e-05,4.452347596990281e-06,1.31253488267671e-05,3.160485583632404e-08,4.522925541270526,3.523421000362219,5.816046407398668,175.03721844716935,-1.3463464885453588e-08,-3.2620482329105586e-05,0.9058942606070777,1.2543954594165037,0.5999435024295682,0.039788614726672826,6.27965788148503e-05,255445.9258174614,0.186882919661299,5.166455987395077,0.8746611818285159,False,7602376.595941979,281446.80334935733,4.547473508864641e-13,-7.616520261710669e-18,-0.038363987169839575,0.003600545681447853
-20C,27.8,91.5,0.292,-15.046204802621478,-15.086343434086984,0.61,0.6138800168127199,-15.150388494868935,-14.98594799731319,0.001093916901716964,0.012323434396370592,0.011917953417969529,0.0007875447591192275,0.3916,0.408024326245558,6.024272658290331e-05,1.1648806770741465e-05,4.452498946193386e-06,1.3131382177926742e-05,3.1696987807857126e-08,4.536968184991678,3.5215841349619468,5.8524687917534495,175.5806687591779,-1.3456394468687615e-08,-3.248814313905156e-05,0.904315139841506,1.2543368312249863,0.600066869051289,0.04032604461419656,6.390074678087277e-05,255498.05194602406,0.1882144188002905,5.230918052783916,0.8903291837434824,False,7741262.169901617,104666.22242832744,4.547473508864641e-13,-1.5009423825346202e-17,-0.040138631465506336,0.0038800168127198775
-20C,28.0,92.9,0.297,-14.97466420609388,-15.011759796248043,0.611,0.6131949710136698,-15.082435234916147,-14.953637297231865,0.0011220886475443307,0.01254563234764298,0.012132505392970883,0.000826884723701667,0.3916,0.40776996913358643,6.027179097458067e-05,1.1652947733589296e-05,4.450683743146101e-06,1.3136050172409751e-05,3.17941291141368e-08,4.550953838143539,3.519331240440491,5.8905585897178065,176.12191353615495,-1.3447716710190213e-08,-3.235434843180768e-05,0.90265517942247,1.2542699569896352,0.6001493071908446,0.04086064548427039,6.503330085036205e-05,255446.6698785413,0.18967521335399545,5.2957161933250525,0.9066865266642093,False,7880045.718057547,267603.37132636044,4.547473508864641e-13,-6.098637220230962e-19,-0.03709559015416275,0.002194971013669833
-20C,28.2,92.9,0.3,-14.902736956889303,-14.940722608974056,0.613,0.6132913307830711,-15.008093681359014,-14.839905229213286,0.0011455614173001654,0.012759374328328195,0.012338333566760031,0.0007955660328943386,0.3916,0.40759656866238464,6.030165152772585e-05,1.1658183872385793e-05,4.44997876917577e-06,1.3141952728871259e-05,3.188797925801877e-08,4.564881874570117,3.5197137192448693,5.925035041349116,176.66092854586353,-1.3449239693265258e-08,-3.223155601828605e-05,0.9010647765522966,1.2542061261960733,0.5997382761994354,0.04111080140511206,6.571780845474515e-05,255424.9082429723,0.19107629420675243,5.360843836479696,0.9229878394372717,False,7958757.293084745,130672.24549197895,4.547473508864641e-13,-1.5842904245444434e-17,-0.03798565208475324,0.0002913307830710865
-20C,28.4,92.9,0.3,-14.831182629642033,-14.869975414472378,0.616,0.6145603778279892,-14.935718028331962,-14.767081249962132,0.0011610568273053659,0.01295422247950965,0.01252516317668424,0.0007253856772717228,0.3916,0.40748035969627217,6.033164971236354e-05,1.1663893527591355e-05,4.450071432481054e-06,1.3148389067466619e-05,3.198198752552629e-08,4.578757028164895,3.5253970857028576,5.951596025747924,177.1978969899814,-1.3471272526019048e-08,-3.213739770607561e-05,0.8996229288342298,1.2541427228853277,0.5985773617643465,0.040939249190056995,6.573410293492764e-05,255431.52004933715,0.19248116702960794,5.42631966235014,0.9396240697696031,False,7947103.968521678,61902.20445254484,4.547473508864641e-13,6.945670167485263e-18,-0.03879278483034554,-0.0014396221720107683
-20C,28.6,92.7,0.299,-14.76010950092618,-14.796836437455227,0.618,0.6162143258758898,-14.863359299027422,-14.731412416099658,0.0011845355948124736,0.013160316224597861,0.012723741072391442,0.0008667474805411047,0.3916,0.4071431699250503,6.036128752280687e-05,1.1667633203580949e-05,4.44665734870019e-06,1.3152604702218524e-05,3.207271201868116e-08,4.59258361161128,3.5336178951120916,5.974444489167079,177.7329857693566,-1.3503110549803917e-08,-3.206661223976882e-05,0.8980922022587493,1.2540757672536753,0.5971688176774744,0.04062707548669931,6.55482136118602e-05,255369.66284248812,0.19394357683352403,5.492161102889513,0.9566203042403869,False,7905476.478821824,133684.6992643695,4.547473508864641e-13,7.450840617227728e-17,-0.03672693652904613,-0.001785674124110237
-20C,28.8,92.8,0.3,-14.689464688744895,-14.722292972801199,0.621,0.6171005756070332,-14.793327496623363,-14.660915911011102,0.001212486090633633,0.013382484978925925,0.01293803804956622,0.0008269043904322553,0.3916,0.40696538421564926,6.0390423024428274e-05,1.1671996988380795e-05,4.446112990866147e-06,1.3157523877811077e-05,3.21712315150737e-08,4.6063877067794845,3.5428755179371896,5.994331017665301,178.26720425236599,-1.3538967880832942e-08,-3.2002080084378056e-05,0.8964423915477894,1.2540124306035447,0.596262052713803,0.04058402634390583,6.577593880277533e-05,255415.11448361076,0.1954446412445685,5.558491363320322,0.9738747100847063,False,7923778.001771963,253095.0030189273,4.547473508864641e-13,-1.0313473165768361e-17,-0.03282828405630411,-0.003899424392966755
-20C,29.0,92.8,0.299,-14.61914131348485,-14.650982566380605,0.623,0.6187418107483748,-14.719410626629099,-14.55974619570344,0.0012369161090481132,0.013598083074896319,0.013145835001758971,0.0008024642613299284,0.3916,0.4067817490045827,6.0419802101353224e-05,1.1677123329310482e-05,4.44534871978507e-06,1.3163302662131813e-05,3.22667646823989e-08,4.620163994886095,3.554739396296205,6.010408677182161,178.80034660209185,-1.3584904609078443e-08,-3.1952775108370684e-05,0.8948446984955684,1.2539493670753428,0.5948769207961766,0.04026506496107137,6.55705697200248e-05,255426.38030942573,0.1968906546250785,5.625285206014282,0.9910996408855881,False,7882344.615434218,167495.1953808638,4.547473508864641e-13,-1.0793910253451e-16,-0.0318412528957559,-0.004258189251625244
-20C,29.2,92.8,0.299,-14.549193118638161,-14.581226152656427,0.625,0.6199944423195587,-14.647314319506393,-14.483722696421069,0.001257134442599532,0.013803502761551945,0.013343403261079084,0.0007645693848027197,0.3916,0.4066222024351957,6.044891215887455e-05,1.1682223612961385e-05,4.444822017502478e-06,1.3169052072792833e-05,3.235924002484301e-08,4.633919029370429,3.566366382602507,6.026545763466925,179.3326664366356,-1.3629920066217115e-08,-3.190193151353186e-05,0.8933275515554404,1.2538879063085961,0.5937451087030494,0.04008277408887106,6.558119711702112e-05,255453.74296092798,0.19831472712309556,5.69257478375528,1.0084966034427512,False,7870880.371792225,125759.30167042234,4.547473508864641e-13,-3.8516282177547545e-17,-0.03203303401826574,-0.005005557680441308
-20C,29.4,93.0,0.3,-14.479511905252682,-14.510130779934116,0.627,0.6208660147545432,-14.576347702650423,-14.410205890117822,0.001277143281332945,0.014004365984965966,0.013536402129242214,0.0007475115061549774,0.3916,0.4064461888634021,6.0477811175587954e-05,1.1687219505818338e-05,4.444099310626413e-06,1.3174683806558853e-05,3.245422249567897e-08,4.647652148002294,3.576673363981865,6.044503276746317,179.86413812768876,-1.3669826939690408e-08,-3.1844175300961825e-05,0.8918472756917769,1.2538251349696656,0.5928548937768789,0.040038410999455105,6.581543878835153e-05,255471.05511440695,0.19977593425622261,5.760357599592912,1.0263207402240562,False,7889200.966441293,156773.2749647323,4.547473508864641e-13,-7.456600441269057e-17,-0.03061887468143354,-0.00613398524545683
-20C,29.6,92.3,0.299,-14.410468611294139,-14.439397193621346,0.629,0.622496244167191,-14.50407635616665,-14.396878358243896,0.001297079117260423,0.01420099297202589,0.013725457875371817,0.0008571327852088813,0.3916,0.4061495633517899,6.050691181846381e-05,1.1690841368664021e-05,4.441163933722535e-06,1.317876663376671e-05,3.254107662786755e-08,4.661354784316634,3.5881774382169245,6.060607843347762,180.39443015305375,-1.3714360749653289e-08,-3.17980786203003e-05,0.8903989427485539,1.2537602127585854,0.5914722004616244,0.039726138501670394,6.562962809966718e-05,255405.53426396463,0.20123958408296655,5.828591487663946,1.044387498057319,False,7847983.562718394,252894.21052535233,4.547473508864641e-13,-6.911788849595091e-18,-0.02892858232720741,-0.006503755832809044
-20C,29.8,93.0,0.299,-14.341793280675834,-14.372092314443819,0.631,0.6237294939707296,-14.43416568822147,-14.266822021623398,0.0013147110152496278,0.014400107779266426,0.013916560584365285,0.0007410727093764941,0.3916,0.4060730782602167,6.0535530571462174e-05,1.1696550811618531e-05,4.44195292986479e-06,1.3185202733097256e-05,3.263335431555759e-08,4.675043140954022,3.6009780982135955,6.074896318508275,180.92416955492067,-1.3763926147686348e-08,-3.17511605913834e-05,0.888936648453476,1.2537030504915734,0.5903604375639452,0.03954749354748584,6.56254094126426e-05,255487.91519813958,0.20264148990406794,5.8973577296380615,1.0623231699979452,False,7836696.703481845,52232.84116720007,4.547473508864641e-13,-2.1423157301955764e-17,-0.03029903376798515,-0.007270506029270374
-20C,30.0,92.7,0.299,-14.273270601666557,-14.299558402103855,0.633,0.6249685278035125,-14.366135613081667,-14.238055667131732,0.0013405483469884232,0.014613266375097644,0.014122112148094975,0.0007931524098148558,0.3916,0.4058138184477739,6.0563769618162496e-05,1.1700247012164744e-05,4.44008914526303e-06,1.318936935916753e-05,3.2727088411117904e-08,4.688711270382071,3.6132293238242386,6.0897292060230015,181.45312616378615,-1.3811354231286842e-08,-3.1709149213541036e-05,0.8873656867895559,1.2536391591267715,0.5892332580513238,0.03937172561842159,6.564765351362703e-05,255473.02097340702,0.20416242279008753,5.966627705684694,1.0809544217103055,False,7825356.9080731515,234371.40889631762,4.547473508864641e-13,-1.5910666881224778e-17,-0.026287800437298614,-0.008031472196487477
-20C,30.2,92.9,0.299,-14.20516192992486,-14.230798690926292,0.634,0.6261896759173079,-14.294780573059313,-14.13680954132127,0.0013629647808556236,0.014822413440655172,0.014323515151560806,0.0007782919678249736,0.3916,0.4056278362928189,6.0592142555080233e-05,1.1705241519803784e-05,4.439163079224455e-06,1.3194999531415175e-05,3.282012911601867e-08,4.702361286630251,3.6253775337474337,6.1046446645933194,181.98138179259067,-1.3858385278764205e-08,-3.166402359972424e-05,0.885828366215268,1.25357855310604,0.5881270874513292,0.03919612952639082,6.5660211011907e-05,255491.89983032877,0.20561395921638673,6.036413119687687,1.0994643028481117,False,7814180.805042085,153593.75604418514,4.547473508864641e-13,1.8173938916288268e-17,-0.025636761001432973,-0.0078103240826921105
-20C,30.4,92.9,0.299,-14.137304368696025,-14.162954167431735,0.636,0.6274073586144862,-14.224774266781594,-14.062002992471776,0.0013815502211960806,0.015021609015560697,0.01451491924523377,0.0007413222803720237,0.3916,0.4054735997040703,6.062045763968811e-05,1.1710248461963594e-05,4.43862976178963e-06,1.3200643720758964e-05,3.291106692299468e-08,4.715991848682688,3.6374588776708285,6.119620471391033,182.50888454402002,-1.3905157467604585e-08,-3.161707745544273e-05,0.8843691464278866,1.2535185926546966,0.5870228496628758,0.0390227120549838,6.567232235091544e-05,255511.59953651676,0.2070555269185183,6.1067081413887525,1.118220820964745,False,7803036.417945169,115231.30146916196,4.547473508864641e-13,-2.2524300133386355e-17,-0.02564979873571005,-0.008592641385513855
-20C,30.6,92.7,0.299,-14.069904996594774,-14.095170996834781,0.638,0.6286231246519999,-14.154691009026521,-14.031609687798323,0.0013969072853501016,0.015208855577243887,0.014694505194825597,0.0007742485762155785,0.3916,0.4052649172834143,6.06487493748832e-05,1.1715220104381212e-05,4.437031726166977e-06,1.3206248117666097e-05,3.30014629864059e-08,4.729596871586643,3.6485252330772995,6.135878719580862,183.03539893040306,-1.3947993732020113e-08,-3.156659213108658e-05,0.8830016000605412,1.253456402136705,0.5859151265232034,0.038852455709511444,6.56952519901547e-05,255489.3996174194,0.2085051221659024,6.177481899682074,1.137338394781439,False,7791909.572361557,73059.9386465394,4.547473508864641e-13,-1.8868505933036794e-17,-0.025266000240007358,-0.009376875348000135
-20C,30.8,92.7,0.299,-14.002958801626706,-14.023925839610001,0.64,0.6298357516320489,-14.088624541865045,-13.963255592539156,0.0014231817432346335,0.015425940285911668,0.014904015188822773,0.0008077615881944113,0.3916,0.4050172012777216,6.067659636737908e-05,1.1718483044303807e-05,4.435356235793462e-06,1.3209926340851563e-05,3.309195244062317e-08,4.743185434890743,3.661067879992749,6.150291588931793,183.56127633027174,-1.3996559641155867e-08,-3.152564278320488e-05,0.8814080583000521,1.2533958636945663,0.584811084931786,0.03868331697100227,6.57101597291928e-05,255501.61292779786,0.2100388689519396,6.248782320293138,1.1568367688301688,False,7780811.455831571,240388.71413556967,4.547473508864641e-13,1.4555414165617897e-17,-0.020967037983295356,-0.010164248367951156
-20C,31.0,92.7,0.299,-13.936355882656672,-13.958065711132576,0.641,0.6310264082459152,-14.017720551104617,-13.853187485599847,0.0014436552825893008,0.015630628557731292,0.01510092415455983,0.0007616496460000943,0.3916,0.4048671322283003,6.070454894071815e-05,1.1723566423681636e-05,4.43486216527408e-06,1.3215656695786572e-05,3.318135438062696e-08,4.756756341908503,3.673193525628574,6.165062752118233,184.08647043185903,-1.4043502287859738e-08,-3.1479423833192495e-05,0.8799122545193282,1.2533377147745612,0.5837312512559536,0.038514334750691534,6.572052200090997e-05,255526.11146145867,0.21146596377664892,6.320604333987379,1.1760842847132094,False,7769914.41489046,93019.34859643,4.547473508864641e-13,-3.8783944588879904e-17,-0.021709828475904303,-0.009973591754084854
-20C,31.2,92.9,0.299,-13.869986936641256,-13.891026871983456,0.643,0.6322231064444033,-13.94989768584162,-13.786201251489501,0.0014611184202983627,0.015824499272420946,0.015287004518589232,0.0007213584040134565,0.3916,0.40472130361552205,6.0732267143248224e-05,1.1728566578191378e-05,4.43445448335978e-06,1.3221293233597554e-05,3.327254003823925e-08,4.770307323908977,3.685208574392624,6.179956071719898,184.61089343527735,-1.4090016889896485e-08,-3.143209299245262e-05,0.8785003913603396,1.2532784455322843,0.5826414489888503,0.038348158201328024,6.573189770274151e-05,255547.8404404758,0.21292780580850343,6.392936893806954,1.1958446241088838,False,7758962.080597596,106379.12831681354,4.547473508864641e-13,-3.1848438816761693e-18,-0.021039935342200167,-0.010776893555596745
-20C,31.4,92.9,0.3,-13.803847692803263,-13.821286935465423,0.644,0.633038028211049,-13.882523509945372,-13.778388289246323,0.0014849939841257989,0.01603359766972925,0.015488527261862695,0.0007779090927017218,0.3916,0.40446237915735916,6.0759779827553165e-05,1.1732268339757328e-05,4.432349583208566e-06,1.3225466128453715e-05,3.3363645952775187e-08,4.783837902224724,3.6956832922400347,6.197036065702185,185.1345268160968,-1.4130570295710496e-08,-3.138049295285483e-05,0.8769731661541347,1.2532169561850057,0.5817990378241881,0.03831391560185516,6.597454791350865e-05,255533.33614969644,0.21445846255767112,6.46577820102334,1.2160468184991353,False,7777428.574737842,222330.73942117576,4.547473508864641e-13,-8.768485069976517e-18,-0.017439242662160126,-0.010961971788950975
-20C,31.6,93.0,0.299,-13.737985882812639,-13.75500670254894,0.646,0.6345893009465835,-13.812288826892825,-13.688597215970958,0.001506591345176738,0.01623783695422686,0.015685235593999713,0.0008486096831766672,0.3916,0.40419923335837593,6.078771582753253e-05,1.1736673464883042e-05,4.429823978087061e-06,1.3230431905868157e-05,3.345119096493237e-08,4.797341417993759,3.7073156632322477,6.212328842313522,185.65711287635844,-1.4175599262669154e-08,-3.133616105017013e-05,0.8754842635354169,1.2531560761876859,0.580478576330502,0.03802241723705429,6.578167354606769e-05,255488.79237282026,0.21592261156803172,6.539092655835839,1.2361294681617445,False,7737306.367216759,99374.4481747759,4.547473508864641e-13,2.9849441061241544e-18,-0.017020819736300652,-0.011410699053416518
-20C,31.8,92.8,0.3,-13.672500994698142,-13.685279075572453,0.647,0.6353915761757725,-13.747525781953641,-13.623656383024752,0.0015323939589138812,0.016457879889509187,0.015897569446563786,0.0008186383658761544,0.3916,0.4040131501847377,6.081510467539645e-05,1.1740780864077803e-05,4.429013932396514e-06,1.3235062064960433e-05,3.354541982097708e-08,4.8108306450864005,3.7186275727443876,6.228299925386301,186.1791459648437,-1.4219400692959428e-08,-3.128657696780772e-05,0.8738791081805897,1.2530968621973166,0.579650010229655,0.03798926521697236,6.60105749168877e-05,255527.84884400948,0.21747288920795885,6.612950261252414,1.2567582281189116,False,7755816.564042496,247024.20428431113,4.547473508864641e-13,5.041540102057596e-18,-0.01277808087431076,-0.011608423824227554
-20C,32.0,92.8,0.299,-13.607439912828882,-13.620567373961705,0.648,0.6369285342208165,-13.677624931877176,-13.51424158970724,0.0015533807891676245,0.01666381435827726,0.016095769347141325,0.0007662087943977245,0.3916,0.4038674883999712,6.084272085068668e-05,1.1745591479883059e-05,4.428577200491355e-06,1.3240484940959083e-05,3.36328155866572e-08,4.824298499281692,3.731716808597394,6.241526752340866,186.7003519222014,-1.427007356608881e-08,-3.1246166236496965e-05,0.8723827163603984,1.2530395371499632,0.5783451774062791,0.0377000230932691,6.580242959843902e-05,255540.2724219198,0.2189208498628853,6.687313254101235,1.2771615801786673,False,7715897.406427177,97791.34624506673,4.547473508864641e-13,-3.127245641262877e-17,-0.01312746113282337,-0.011071465779183498
-20C,32.2,92.7,0.3,-13.542745467857715,-13.554362178173392,0.65,0.6377182018536063,-13.609955220792983,-13.490547727660044,0.0015715126299133814,0.01685763343217404,0.016282012443086812,0.0008096745748541441,0.3916,0.40364124688080477,6.087013052430722e-05,1.1750203378416487e-05,4.426678311989461e-06,1.3245683808396769e-05,3.372221547624357e-08,4.837743345455687,3.7417821589715237,6.258847786439654,187.2206674691351,-1.4309034091051565e-08,-3.1191766577497145e-05,0.870978278546366,1.2529789181757656,0.5775257871812346,0.037668881877753906,6.60472631708721e-05,255514.84296702233,0.22041145115011757,6.762173009912646,1.2981586038577226,False,7734451.773612432,145901.112879777,4.547473508864641e-13,1.0462550964485118e-17,-0.01161671031567657,-0.012281798146393741
-20C,32.4,92.9,0.299,-13.478309010214762,-13.489595497922664,0.651,0.6392570302366714,-13.544248855432272,-13.38282695648337,0.0015872213050975676,0.01704638341965487,0.016462915832874795,0.0007023759121011914,0.3916,0.40356463565079387,6.089728821849395e-05,1.1755210217146858e-05,4.427338033751791e-06,1.325132788114737e-05,3.381095299132095e-08,4.851170329694253,3.755195756045494,6.271618052367601,187.74029175916755,-1.4360970064183494e-08,-3.11499326400191e-05,0.8696156711554949,1.252923658494599,0.5762159196182952,0.03738488235081567,6.582628881683952e-05,255576.3488461776,0.22187874193726728,6.837558811681744,1.3193017152118676,False,7694586.714393488,74932.15919882682,4.547473508864641e-13,7.234338995909528e-17,-0.011286487707902637,-0.01174296976332867
-20C,32.6,92.9,0.3,-13.414074198952765,-13.42353390951223,0.652,0.6400343721861764,-13.478045544254485,-13.35807841198232,0.0016078394473392204,0.01724456364198868,0.016653736712525624,0.0008321638604859684,0.3916,0.4032467167726669,6.092417255133695e-05,1.1758692055238245e-05,4.424127142528708e-06,1.325525286226857e-05,3.389557257598576e-08,4.864574372455753,3.7652784686839182,6.288796461354315,188.25902821403764,-1.4399996616388376e-08,-3.1099362620695456e-05,0.86817998973228,1.2528633875384916,0.5754068774778709,0.037356059302088705,6.607857235557672e-05,255522.44117215523,0.22338467055843397,6.913442756591123,1.3407799595285899,False,7713182.991862477,121605.80676482855,4.547473508864641e-13,2.2270190249210065e-17,-0.009459710559465151,-0.011965627813823598
-20C,32.8,92.8,0.3,-13.350191597741377,-13.354454425906226,0.654,0.6411826542498912,-13.41590847013714,-13.293922071537736,0.0016359551738087457,0.017470886645583213,0.016872519477428655,0.0008419627742159663,0.3916,0.4030142285946374,6.095096529863815e-05,1.1762153238136924e-05,4.422572728556612e-06,1.3259154559354352e-05,3.398759766672028e-08,4.877961522534971,3.7771855013224607,6.303652902568675,188.77711092210336,-1.4446101730052663e-08,-3.105583640088284e-05,0.8665359906836472,1.2528045717295853,0.5743535289722325,0.037202295896070596,6.609261139102878e-05,255536.03081371487,0.2249695000253887,6.989859756112272,1.3626323986328626,False,7702638.620294849,265727.0008117049,4.547473508864641e-13,9.053088140253962e-18,-0.004262828164849353,-0.012817345750108844
-20C,33.0,92.9,0.3,-13.286604283379097,-13.289798172007465,0.655,0.6423111886890872,-13.344868290655484,-13.246534900593588,0.001660040159577074,0.017683291894208007,0.017077517635322007,0.0009284195603657574,0.3916,0.40272500428779573,6.097807149169301e-05,1.1765445659846678e-05,4.419535493558808e-06,1.3262866016554436e-05,3.4069384425285365e-08,4.891324320397769,3.7879459015051085,6.319838061953007,189.29425119939364,-1.4487753622254763e-08,-3.100859414027076e-05,0.8649976060632243,1.252745272802619,0.5733187118757208,0.037049246761149936,6.612547666092767e-05,255472.96432429596,0.22646226541065093,7.06676777917138,1.3843043167961975,False,7692275.585958796,308782.243462961,4.547473508864641e-13,-1.7672495411513722e-17,-0.0031938886283686685,-0.012688811310912818
-20C,33.2,92.7,0.3,-13.223358896415368,-13.225097360948098,0.656,0.6434354710275633,-13.279255583704241,-13.18123898930628,0.0016843616086275276,0.017897972128605586,0.017284577646921588,0.0009089145765691573,0.3916,0.4025385010181992,6.1004965334917065e-05,1.1769757400199365e-05,4.4183882212642254e-06,1.3267726523861102e-05,3.415750730793995e-08,4.904666899539617,3.799273646243581,6.335287249207009,189.81060901218316,-1.4531608499291907e-08,-3.0960682696060126e-05,0.8634457365595479,1.252688093735936,0.5722881744667228,0.036898307487708504,6.614075394143713e-05,255477.5215826658,0.22796522405902833,7.1441909119536415,1.406231110367221,False,7681951.597543038,281505.0646688092,4.547473508864641e-13,2.3201926491189795e-17,-0.0017384645327300774,-0.012564528972436761
-20C,33.4,92.9,0.3,-13.160398896964447,-13.160715409024704,0.657,0.6445540349030097,-13.216067471229508,-13.069598380010802,0.0017096140248867664,0.018118323738066953,0.01749717076440785,0.0008196709592991824,0.3916,0.4024125848383071,6.103153225716405e-05,1.177462588173071e-05,4.418334241173188e-06,1.3273214630314623e-05,3.424914324959648e-08,4.917994268595859,3.81166344318606,6.349317767267605,190.3263781946597,-1.457958054773653e-08,-3.091639399437168e-05,0.8618544678312311,1.252633364283669,0.5712658201211936,0.03674736721705179,6.614204241386499e-05,255535.48024842978,0.22946992684531084,7.222159146268852,1.4283241154326576,False,7671680.120266211,143477.0622908939,4.547473508864641e-13,-7.467442462993912e-18,-0.00031651206025706813,-0.012445965096990363
-20C,33.6,92.9,0.299,-13.09761663364973,-13.097674310572074,0.658,0.6460421158754908,-13.148454064325676,-13.032764590011027,0.0017285930234284812,0.018320528026177417,0.017691824998251532,0.0008322501537583618,0.3916,0.40220870741771,6.105811772683605e-05,1.1779393914487382e-05,4.416769162018174e-06,1.3278589503603956e-05,3.433649906318622e-08,4.931298179283416,3.8239710986905773,6.362905666912129,190.84123953826813,-1.4627217956686658e-08,-3.0876135072457756e-05,0.8603993280138024,1.2525756979946137,0.5699930723200803,0.036474569664610185,6.594013443242549e-05,255520.51705558877,0.230952186237701,7.30062490833756,1.4507152488751327,False,7632488.746655288,68911.40360646362,4.547473508864641e-13,2.875507449338899e-17,-5.767692234392996e-05,-0.011957884124509266
-20C,33.8,93.1,0.3,-13.03500761138103,-13.036453053427977,0.66,0.6467895326138359,-13.085434498699499,-12.92548750007461,0.001739926245481102,0.018502159028240383,0.017865521353127897,0.0006757953496662349,0.3916,0.40218881961832637,6.108418479142519e-05,1.1784792116753875e-05,4.4181622680141525e-06,1.3284674749795278e-05,3.442337260175728e-08,4.944589095612218,3.835535041825192,6.378029524486115,191.35559800019283,-1.4671992123386689e-08,-3.0822260315264906e-05,0.8591023825168435,1.2525236171499603,0.5692181003885214,0.03644982868482791,6.615546277510873e-05,255605.33683452965,0.23240012570984658,7.379650738818737,1.4733878705893608,False,7651152.133940901,19612.555672736078,4.547473508864641e-13,-5.631075033346589e-18,-0.0014454420469469653,-0.01321046738616416
-20C,34.0,92.8,0.299,-12.972721003892428,-12.971577438050474,0.661,0.6482765080818814,-13.02234557175916,-12.908403490389162,0.0017611474858859136,0.01870046999069848,0.018056611298467647,0.000836665736943814,0.3916,0.4018386227093826,6.1110104522617e-05,1.1787798984791506e-05,4.414472275091165e-06,1.3288064310128609e-05,3.450631472853375e-08,4.957852925032256,3.8475651591181923,6.392015462836118,191.86890819874824,-1.4718555584300109e-08,-3.078521224460041e-05,0.8576771325014361,1.2524643455232984,0.5679391492829928,0.03618271948371458,6.59686747096359e-05,255533.73797172224,0.23394365117719607,7.459153391109896,1.4966651040358627,False,7612039.304668426,137165.4483640277,4.547473508864641e-13,-2.94462533783485e-17,0.001143565841953631,-0.012723491918118612
-20C,34.2,93.0,0.3,-12.910751617472538,-12.909164732955674,0.662,0.6490105853525059,-12.958430722276375,-12.84504139334399,0.0017786966442749623,0.018894617618992755,0.018243125620633755,0.0008026605533672258,0.3916,0.40168687221672295,6.113598478544251e-05,1.1792476753860018e-05,4.413799825006676e-06,1.329333743162402e-05,3.4593550568366136e-08,4.9710992381514,3.8582837000875942,6.408101073895,192.38154051645913,-1.4760050944196034e-08,-3.0732509266164e-05,0.8562876610229228,1.2524092429389557,0.567172578931677,0.036159877191609305,6.620146316348537e-05,255553.03355681224,0.23543751992032705,7.53919043319882,1.519917703618916,False,7630756.791988009,109893.48494144191,4.547473508864641e-13,-5.55653613398821e-18,0.0015868845168647283,-0.012989414647494146
-20C,34.4,92.8,0.3,-12.849043339980467,-12.846221686663512,0.663,0.6501182696977806,-12.895974212545752,-12.737996034073092,0.0017954203432985073,0.0190854850539283,0.01842624960413462,0.0007100949850794987,0.3916,0.4015930476613275,6.116172681993713e-05,1.1797200020745668e-05,4.4141686560888925e-06,1.3298661841567842e-05,3.46821802307748e-08,4.984328242922377,3.870282192898514,6.422472009522881,192.893503001096,-1.4806507986997297e-08,-3.068443143506449e-05,0.8549250226708113,1.2523555757611813,0.5661542896959952,0.03601681327316477,6.620309424065229e-05,255608.2179710123,0.2369530113775237,7.619764014025674,1.5435893813691546,False,7620585.218569512,105875.47535170084,4.547473508864641e-13,3.131989025767501e-17,0.002821653316955164,-0.012881730302219396
